,path,time_scraped,canopy_moisture,dz,extent,extent_fmt,fire_grid,output,resolution,resolution_units,run_binary,stop,run_max_mem_rss_bytes,start,seed,sim_time,surface_moisture,threads,timestep,topo,wind_direction,wind_speed
24,burnpro3d/d/b9/cb/run_b9cb772b-4517-4dd6-84d2-eeaf6980746a,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T17:56:50.525972-07:00,2428212,2023-06-23T14:18:10.230421-07:00,-1,13493,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
25,burnpro3d/d/ae/24/run_ae248365-41eb-46c8-aeee-ef40d048a0f7,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T18:00:05.260184-07:00,2428300,2023-06-23T14:18:11.343741-07:00,-1,13493,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
26,burnpro3d/d/ed/d0/run_edd0b75e-296f-405f-8963-793dc7600c99,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T18:01:11.034214-07:00,2426048,2023-06-23T14:18:51.750916-07:00,-1,13493,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,6.705
27,burnpro3d/d/f4/ab/run_f4ab3b66-0692-480f-b7fd-2244fe412623,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T18:01:49.305974-07:00,2428132,2023-06-23T14:18:31.842695-07:00,-1,13493,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,2.235
28,burnpro3d/d/c0/4f/run_c04fcc94-76c9-479e-99c6-5057b51c3f30,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T18:32:27.750014-07:00,2426072,2023-06-23T14:18:37.470543-07:00,-1,13493,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,4.47
29,burnpro3d/d/c5/e6/run_c5e6fb65-449a-4ec3-85a3-3c85b1987e56,2023-12-26T00:30:38.559821,0.9,,"[-2022346.0, 1581420.0, -2020914.0, 1580036.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T19:18:56.914503-07:00,2427832,2023-06-23T14:18:41.080126-07:00,-1,13493,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,6.705
30,burnpro3d/d/c1/bc/run_c1bc6f98-c239-4d80-bfc4-b08124a214c9,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T15:16:43.466511-07:00,455752,2023-06-23T14:36:48.828280-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,2.235
31,burnpro3d/d/5b/fa/run_5bfa5245-a478-43b3-b2c0-680b2e570578,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:30:10.765814-07:00,452072,2023-06-23T14:22:12.947804-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
32,burnpro3d/d/1f/d7/run_1fd7f80f-1205-4b58-93d3-7fa1083a7ff1,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:34:43.369394-07:00,452252,2023-06-23T14:22:25.922546-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
33,burnpro3d/d/07/48/run_074870cb-6898-4c53-9b5a-0cfaafa3e7cf,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:37:18.407403-07:00,451920,2023-06-23T14:25:17.721809-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,4.47
34,burnpro3d/d/d1/91/run_d191f528-8b51-4152-80a4-71a1763341b8,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:35:04.828825-07:00,451892,2023-06-23T14:23:23.867825-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,4.47
35,burnpro3d/d/1b/1f/run_1b1fd682-b2da-4e4b-895d-40f289f73590,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:44:19.116892-07:00,451984,2023-06-23T14:33:39.286745-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,6.705
36,burnpro3d/d/51/f4/run_51f41f05-a911-48fd-8114-fc43932d3869,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:35:47.522193-07:00,452136,2023-06-23T14:27:18.076972-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,6.705
37,burnpro3d/d/3e/d5/run_3ed5ffbf-add6-4c27-88ec-30b4249980b4,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:37:19.394927-07:00,452004,2023-06-23T14:27:26.527262-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,6.705
38,burnpro3d/d/03/83/run_03832093-083a-4e32-bd50-d33e8dfdf6e6,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:36:17.260056-07:00,452140,2023-06-23T14:23:46.833300-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,4.47
39,burnpro3d/d/f3/5c/run_f35c4f2d-dc82-4a8c-ab43-fb13584e030e,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:37:29.593858-07:00,451832,2023-06-23T14:25:20.553369-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,6.705
40,burnpro3d/d/1c/c4/run_1cc4416f-386b-44f7-b508-b04b47e0d355,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:42:58.376719-07:00,452068,2023-06-23T14:33:31.879188-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,4.47
41,burnpro3d/d/bb/59/run_bb59ebed-dcc5-44cb-ab1a-27dfcf99412e,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:38:30.161165-07:00,452200,2023-06-23T14:30:22.086866-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,2.235
42,burnpro3d/d/2f/e8/run_2fe838bc-8222-4a17-8801-7c6ea0e1f187,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:39:58.763540-07:00,451892,2023-06-23T14:29:41.904313-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,2.235
43,burnpro3d/d/7b/10/run_7b10f497-eb50-4e5e-9554-e41fd4849bba,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:42:48.919464-07:00,452028,2023-06-23T14:29:36.215093-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,2.235
44,burnpro3d/d/04/fa/run_04fa7ab2-00a5-4f77-bb6b-80d7377d6108,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:42:32.403634-07:00,452028,2023-06-23T14:31:36.015078-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,4.47
45,burnpro3d/d/c8/66/run_c86625fe-5328-41c1-b125-9661bd7b1581,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:44:57.607037-07:00,452120,2023-06-23T14:36:13.638130-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,2.235
46,burnpro3d/d/5c/4b/run_5c4b7a33-3496-4af3-a648-76e1453324d3,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:46:39.190112-07:00,451956,2023-06-23T14:35:12.431517-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,6.705
47,burnpro3d/d/71/e7/run_71e79259-8e1c-42cd-8bff-247ca5927817,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:47:05.218326-07:00,451948,2023-06-23T14:34:55.238061-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,6.705
48,burnpro3d/d/1c/1e/run_1c1e7d79-1419-4a3f-9bd4-d4babf661644,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:46:40.877097-07:00,452040,2023-06-23T14:38:36.249560-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",90.0,2.235
49,burnpro3d/d/43/bb/run_43bbfb2b-26ee-48a5-931b-dad6672e2d98,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:47:56.167475-07:00,452048,2023-06-23T14:35:50.891410-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,2.235
50,burnpro3d/d/ce/a2/run_cea2cbb5-0613-43cc-87df-7f0de25f88e6,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:47:31.114519-07:00,452188,2023-06-23T14:37:25.995014-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,4.47
51,burnpro3d/d/44/c7/run_44c7fa5f-0981-4c4d-9257-79eae0640d56,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:49:53.255918-07:00,451928,2023-06-23T14:37:47.290206-07:00,-1,5223,0.1,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,6.705
52,burnpro3d/d/6a/f0/run_6af00ebe-2c44-405c-891f-224cc2297f11,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:50:19.398028-07:00,452048,2023-06-23T14:38:08.035083-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,6.705
53,burnpro3d/d/3c/2a/run_3c2a2467-c6a9-4577-a56f-a93974b0ca8b,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:50:32.958226-07:00,451892,2023-06-23T14:32:15.195537-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",60.0,4.47
54,burnpro3d/d/4c/94/run_4c9440c5-c111-48d5-ad26-e9e5d05263e7,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:50:58.870420-07:00,452096,2023-06-23T14:37:45.929589-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,4.47
55,burnpro3d/d/e7/87/run_e787baa3-25a4-44e3-a041-eb2b65bc68b4,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:50:44.840385-07:00,451880,2023-06-23T14:38:12.585101-07:00,-1,5223,0.2,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,6.705
56,burnpro3d/d/5f/64/run_5f640034-d6f9-48b6-9370-dbf356bf5120,2023-12-26T00:30:38.559821,0.9,,"[-1959092.0, 1310426.0, -1958552.0, 1309880.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-06-23T14:52:12.589936-07:00,451952,2023-06-23T14:37:37.302086-07:00,-1,5223,0.15,1,600,"{'topo_calcs': False, 'total_startup_iters': 500}",120.0,4.47
